"","License.Serial.Number","License.Type.Name","License.Class.Code","License.Type.Code","Agency.Zone.Office.Name","Agency.Zone.Office.Number","County.Name..Licensee.","Premises.Name","Doing.Business.As..DBA.","Actual.Address.of.Premises..Address1.","Additional.Address.Information..Address2.","City","State","Zip","License.Certificate.Number","License.Original.Issue.Date","License.Effective.Date","License.Expiration.Date","Latitude","Longitude","Location"
"305",1026146,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","WEST 38 KOSHER DELI INC","BENS KOSHER DELI REST & CATERERS OF NEW YORK","209 W 38TH STREET","","NEW YORK","NY","10018",882705,"11/15/1996","11/01/2017","10/31/2019",40.75368013,-73.98898993,"(40.75368013, -73.98898993)"
"306",1026152,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","147 W 40TH PUB INC","MUSTANG JACKS","147 W 40TH STREET","","NEW YORK","NY","10018",873722,"03/05/2015","04/05/2017","03/31/2019",40.75444783,-73.98702895,"(40.75444783, -73.98702895)"
"307",1026162,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","AGORA RESTAURANT CORP","MOLYVOS","871 SEVENTH AVE","","NEW YORK","NY","10019",860200,"06/23/1997","06/01/2016","05/31/2018",40.76455781,-73.98062826,"(40.76455781, -73.98062826)"
"308",1026166,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","APPLEJACK COFFEE SHOP INC","","1725 BROADWAY","","NEW YORK","NY","10019",871585,"04/01/1981","03/01/2017","02/28/2019",40.76459696,-73.98232709,"(40.76459696, -73.98232709)"
"309",1026170,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ARRIBA ARRIBA MEXICAN RESTAURANTS INC","ARRIBA ARRIBA MEXICAN REST","762 9TH AVENUE","","NEW YORK","NY","10019",880566,"12/04/1984","12/01/2017","11/30/2019",40.76409998,-73.98839017,"(40.76409998, -73.98839017)"
"310",1026172,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","AU CAFE INC","RENDEZVOUS","1700 BROADWAY","","NEW YORK","NY","10019",860979,"06/04/2004","06/01/2016","05/31/2018",NA,NA,""
"311",1026178,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BARRAJA INC","THALIA","250 W 50TH STREET","NORTHERN STORE","NEW YORK","NY","10019",882660,"09/08/1999","10/10/2017","08/31/2019",40.7618207,-73.98512304,"(40.7618207, -73.98512304)"
"312",1026179,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BENIHANA NATIONAL CORP","BENIHANA OF TOKYO WEST","47 W 56TH STREET","","NEW YORK","NY","10019",875629,"08/09/1995","08/01/2017","07/31/2019",40.76297601,-73.97594298,"(40.76297601, -73.97594298)"
"313",1026184,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BRICCO CORP","","304 WEST 56TH ST","","NEW YORK","NY","10019",883125,"","11/01/2017","10/31/2019",NA,NA,""
"314",1026185,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BROADWAY BLUES 50TH ST CORP","","226 W 50TH STREET","","NEW YORK","NY","10019",873068,"04/30/1996","04/01/2017","03/31/2019",40.76162254,-73.98465233,"(40.76162254, -73.98465233)"
"315",1026187,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BROOKLYN DINER USA L P","BROOKLYN DINER USA INC G P","212 WEST 57TH ST","RED EYE/BKLYN ASSOC LP L P","NEW YORK","NY","10019",872025,"03/20/1996","03/01/2017","02/28/2019",40.76579825,-73.9808215,"(40.76579825, -73.9808215)"
"316",1026193,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CARNEGIE BAR AND BOOKS LTD","THE CARNEGIE CLUB","156 W 56TH ST","","NEW YORK","NY","10019",883576,"02/25/1997","02/01/2018","01/31/2020",40.76444236,-73.9796055,"(40.76444236, -73.9796055)"
"317",1026196,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CERTA GENTE LLC","","325 W 51ST STREET","","NEW YORK","NY","10019",875356,"06/09/1999","06/01/2017","05/31/2019",40.76326697,-73.98633634,"(40.76326697, -73.98633634)"
"318",1026197,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CFR CORP","FLUTE","205 W 54TH STREET","","NEW YORK","NY","10019",864849,"09/16/1997","09/01/2016","08/31/2018",40.76372767,-73.98158758,"(40.76372767, -73.98158758)"
"319",1026213,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CIELI PTNRS SMF GROUP INC GP","31LTD PTR TRATTORIA DELLE ARTE","900 SEVENTH AVENUE","AKA 900 7TH AVE","NEW YORK","NY","10019",867486,"08/18/1988","11/01/2016","10/31/2018",40.76555841,-73.98004159,"(40.76555841, -73.98004159)"
"320",1026214,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","COCOS DELI INC","ROXY DELI","857 7TH AVENUE","","NEW YORK","NY","10019",858069,"03/21/1994","03/01/2016","02/28/2018",40.76419678,-73.98089996,"(40.76419678, -73.98089996)"
"321",1026232,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","EL AZTECA MEXICAN REST INC","","783 9TH AVENUE","","NEW YORK","NY","10019",858432,"03/14/1988","03/07/2016","02/28/2018",40.76484474,-73.98802782,"(40.76484474, -73.98802782)"
"322",1026234,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ELYMAR RESTAURANT CORPORATION","CHEZ NAPOLEAN","365 W 50TH STREET","","NEW YORK","NY","10019",871869,"10/10/1979","03/01/2017","02/28/2019",40.76311529,-73.98787917,"(40.76311529, -73.98787917)"
"323",1026235,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","FACES & NAMES INC","","161 W 54TH ST","","NEW YORK","NY","10019",864331,"08/10/1997","08/01/2016","07/31/2018",40.76318038,-73.9802796,"(40.76318038, -73.9802796)"
"324",1026238,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","FITZGERALD EDIBLES INC","PJ CARNEYS","906 7TH AVE","","NEW YORK","NY","10019",881400,"11/22/1982","03/01/2018","02/29/2020",40.76591803,-73.97979355,"(40.76591803, -73.97979355)"
"325",1026253,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","IGUANA NEW YORK LTD","IGUANA","240 W 54TH ST","","NEW YORK","NY","10019",868304,"02/04/2011","12/01/2016","11/30/2018",40.7640927,-73.98277074,"(40.7640927, -73.98277074)"
"326",1026257,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","INISTIOGE INC","MCCOYS PUB","768 9TH AVE","","NEW YORK","NY","10019",880467,"12/21/1993","12/01/2017","11/30/2019",40.76432263,-73.98831567,"(40.76432263, -73.98831567)"
"327",1026259,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","IRISH TOWN INC","JOHN CONNOLLYS","43 WEST 54TH STREET","","NEW YORK","NY","10019",871862,"03/10/1993","03/01/2017","02/28/2019",40.76168093,-73.97669877,"(40.76168093, -73.97669877)"
"328",1026260,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","IROHA CORPORATION","IROHA RESTAURANT","152 W 49TH STREET","","NEW YORK","NY","10019",871674,"08/25/1992","03/01/2017","02/28/2019",40.75948713,-73.98153063,"(40.75948713, -73.98153063)"
"329",1026261,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","JACOMAR INC","NOCELLO","257 W 55TH ST","","NEW YORK","NY","10019",868366,"","01/01/2017","12/31/2018",40.76502378,-73.98271347,"(40.76502378, -73.98271347)"
"330",1026262,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","JAY JAY CABARET INC","FLASHDANCERS","1674 BROADWAY","","NEW YORK","NY","10019",879456,"10/12/1984","10/01/2017","09/30/2019",NA,NA,""
"331",1026267,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","JOANNA SASHA & FRIENDS FOOD SVC INC","MANGIA","50 W 57TH STREET","","NEW YORK","NY","10019",858007,"","03/01/2016","02/28/2018",40.76359751,-73.97561424,"(40.76359751, -73.97561424)"
"332",1026273,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","KIOSK 50 CORP","","322 W 50TH STREET","9TH & 8TH AVE","NEW YORK","NY","10019",865859,"","09/02/2016","08/31/2018",40.76254571,-73.98679682,"(40.76254571, -73.98679682)"
"333",1026286,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LAURENCE T GINSBERG &","HILARY C FESHBACH & L GINSBERG","239 W 52ND STREET","","NEW YORK","NY","10019",877561,"03/10/1998","09/01/2017","08/31/2019",40.76307898,-73.98395794,"(40.76307898, -73.98395794)"
"334",1026287,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LAZAR EDIBLES INC","HOLIDAY INN","440 W 57TH STREET","","NEW YORK","NY","10019",863638,"07/24/1997","07/01/2016","06/30/2018",40.76835935,-73.98692354,"(40.76835935, -73.98692354)"
"335",1026288,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LE BERNARDIN INC","LE BERNARDIN","787 7TH AVENUE","THE EQUITABLE TOWER CENTER","NEW YORK","NY","10019",868953,"01/27/1986","01/01/2017","12/31/2018",40.761723,-73.98273296,"(40.761723, -73.98273296)"
"336",1026291,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LEITRIM PUB INC","D J RYNOLDS","351 W 57TH STREET","","NEW YORK","NY","10019",859963,"05/08/1997","05/01/2016","04/30/2018",40.76737008,-73.98429225,"(40.76737008, -73.98429225)"
"337",1026304,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MCGEES BAR & GRILL INC","","240 W 55TH STREET","","NEW YORK","NY","10019",882789,"","11/01/2017","10/31/2019",40.76487185,-73.9826533,"(40.76487185, -73.9826533)"
"338",1026311,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MILOS INC","ESTIATORIO MILOS","125 W 55TH STREET","","NEW YORK","NY","10019",865362,"","10/01/2016","09/30/2018",40.76339805,-73.9788251,"(40.76339805, -73.9788251)"
"339",1026336,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PALM WEST CORPORATION","THE PALM WEST","250 WEST 50TH STREET","","NEW YORK","NY","10019",875884,"","07/01/2017","06/30/2019",40.7618207,-73.98512304,"(40.7618207, -73.98512304)"
"340",1026341,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PETROSSIAN RESTAURANTS INC","PETROSSIAN","180 W 58TH STREET","","NEW YORK","NY","10019",874227,"08/21/1984","05/01/2017","04/30/2019",40.76590912,-73.97898421,"(40.76590912, -73.97898421)"
"341",1026350,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PVIN CORP","JUDGE ROY BEAN","38 W 56TH ST","","NEW YORK","NY","10019",882764,"06/27/1995","11/01/2017","10/31/2019",40.76280737,-73.975692,"(40.76280737, -73.975692)"
"342",1026371,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","RED EYE GRILL L P","RED EYE GRILL","890 SEVENTH AVE","","NEW YORK","NY","10019",878184,"02/26/2009","09/01/2017","08/31/2019",40.76523416,-73.9802855,"(40.76523416, -73.9802855)"
"343",1026390,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","RUSSIAN SAMOVAR INC","","256 W 52ND STREET","","NEW YORK","NY","10019",875188,"06/24/1986","06/01/2017","05/31/2019",40.76312713,-73.98436687,"(40.76312713, -73.98436687)"
"344",1026397,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SANDBAR CONCESSION INC","NEIL SIMON THEATRE","250 WEST 52ND STREET","","NEW YORK","NY","10019",879011,"10/19/1993","10/01/2017","09/30/2019",40.76307914,-73.98425407,"(40.76307914, -73.98425407)"
"345",1026399,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SHANGHAI CITY CORP","SHANGHAI CITY","24 W 56TH STREET","","NEW YORK","NY","10019",871548,"","03/01/2017","02/28/2019",40.76257005,-73.97528808,"(40.76257005, -73.97528808)"
"346",1026415,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SWAGAT RESTAURANT INC","SAPPHIRE INDIAN CUISINE","1845 BROADWAY","","NEW YORK","NY","10023",875542,"07/15/1999","07/01/2017","06/30/2019",40.76915444,-73.98226425,"(40.76915444, -73.98226425)"
"347",1026424,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TBB TAVERN CORPORATION","HOUSE OF BREWS","302 W 51ST STREET","","NEW YORK","NY","10019",871228,"","03/01/2017","02/28/2019",40.76291722,-73.98580955,"(40.76291722, -73.98580955)"
"348",1026425,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TFRC 932 RESTAURANT ENTERP LTD","MATTS GRILL","932 8TH AVENUE","917-881-4431 CELL","NEW YORK","NY","10019",870151,"02/08/1995","02/01/2017","01/31/2019",40.76548148,-73.98366923,"(40.76548148, -73.98366923)"
"349",1026429,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MANHATTAN CLUB TIMESHARE ASSOCIATION INC,THE","THE MANHATTAN CLUB","200 W 56TH ST","","NEW YORK","NY","10019",865183,"07/28/2008","09/01/2016","08/31/2018",40.76548155,-73.98200445,"(40.76548155, -73.98200445)"
"350",1026431,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MANHATTAN OCEAN CLUB ASSOCIATES LLC, THE","QUALITY MEATS","57 W 58TH STREET","","NEW YORK","NY","10019",868408,"07/24/2006","01/01/2017","12/31/2018",40.7644729,-73.97529662,"(40.7644729, -73.97529662)"
"351",1026432,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","THE RUSSIAN VODKA ROOM INC","","888 EIGHTH AVE","AKA 265 W 52ND ST","NEW YORK","NY","10019",857822,"03/25/1997","03/01/2016","02/28/2018",40.76411851,-73.98467263,"(40.76411851, -73.98467263)"
"352",1026444,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TOPARO INC","DA TOMMASO","903 8TH AVENUE","","NEW YORK","NY","10019",876613,"","08/01/2017","07/31/2019",40.76487968,-73.9842807,"(40.76487968, -73.9842807)"
"353",1026445,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TOUT VA BIEN RESTAURANT INC","","311 W 51ST ST","","NEW YORK","NY","10019",882279,"10/06/1987","10/01/2017","09/30/2019",40.7631054,-73.98595626,"(40.7631054, -73.98595626)"
"354",1026448,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TREL RESTAURANT INC","ROSIE O'GRADY'S","800 7TH AVENUE","","NEW YORK","NY","10019",857994,"","03/01/2016","02/28/2018",40.76241332,-73.98240387,"(40.76241332, -73.98240387)"
"355",1026451,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","UNCLE NICKS INC","UNCLE NICKS","747 9TH AVENUE","","NEW YORK","NY","10019",868047,"12/06/1994","12/01/2016","11/30/2018",40.76372569,-73.98883457,"(40.76372569, -73.98883457)"
"356",1026456,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","VICTORS CAFE 52ND STREET INC","","236 238 W 52ND STREET","","NEW YORK","NY","10019",870259,"04/14/1980","02/01/2017","01/31/2019",40.76298315,-73.98402848,"(40.76298315, -73.98402848)"
"357",1026464,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MATSUYA NEW YORK INC","KATSUHAMA RESTAURANT","43 W 55TH STREET","","NEW YORK","NY","10019",859955,"10/05/2007","05/01/2016","04/30/2018",40.76230071,-73.97626073,"(40.76230071, -73.97626073)"
"358",1026468,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","1185 COMEDY INC","CAROLINES","1626 BROADWAY","","NEW YORK","NY","10019",869573,"","02/01/2017","01/31/2019",40.76124772,-73.98408214,"(40.76124772, -73.98408214)"
"359",1026470,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","142 WEST 49TH ST REST CORP","PASTA LOVERS TRATTORIA","142 W 49TH STREET","","NEW YORK","NY","10019",871616,"","03/01/2017","02/28/2019",40.7592928,-73.98106809,"(40.7592928, -73.98106809)"
"360",1026471,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","1483 FIRST AVE RESTAURANT INC","","1483 FIRST AVE","","NEW YORK","NY","10075",872719,"04/02/1998","04/01/2017","03/31/2019",40.77123011,-73.95356398,"(40.77123011, -73.95356398)"
"361",1026478,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","1650 BROADWAY ASSOCIATES INC","ELLENS STARDUST DINER","1650 BROADWAY","","NEW YORK","NY","10019",874037,"05/09/1995","05/01/2017","04/30/2019",40.76201286,-73.98356486,"(40.76201286, -73.98356486)"
"362",1026484,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","202 WEST 49TH PUB INC","PLAYWRIGHT TAVERN","202 W 49TH STREET","","NEW YORK","NY","10019",876132,"01/22/2009","07/01/2017","06/30/2019",40.76052008,-73.98400344,"(40.76052008, -73.98400344)"
"363",1026485,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","21 CLUB INC","21 CLUB","21 WEST 52ND STREET","","NEW YORK","NY","10019",868228,"","11/03/2016","10/31/2018",40.76015158,-73.97694816,"(40.76015158, -73.97694816)"
"364",1026488,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","312 WEST 58TH STREET REST CORP","COLISEUM RESTAURANT & BAR","312 W 58TH STREET","","NEW YORK","NY","10019",871490,"02/27/1979","03/01/2017","02/28/2019",40.76751179,-73.98279098,"(40.76751179, -73.98279098)"
"365",1026490,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","316 WEST 49TH RESTAURANT CORP","CHURRASCARIA PLATAFORMA","316 W 49TH STREET","","NEW YORK","NY","10019",879022,"07/25/2013","09/01/2017","08/31/2019",40.76182369,-73.98709802,"(40.76182369, -73.98709802)"
"366",1026497,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","52ND 8TH OPERATING INC","LEO LINDYS","825 7TH AVENUE","","NEW YORK","NY","10019",881493,"05/25/1982","03/01/2018","02/29/2020",40.76304133,-73.98175379,"(40.76304133, -73.98175379)"
"367",1026498,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","55TH & 5TH LLC","MICHAELS RESTAURANT","24 W 55TH STREET","","NEW YORK","NY","10019",875264,"06/27/1995","06/01/2017","05/31/2019",40.76194929,-73.97572336,"(40.76194929, -73.97572336)"
"368",1026500,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","57TH RESTAURANT ASSOCIATES LLC","","60 WEST 57TH ST","","NEW YORK","NY","10019",882738,"11/24/1999","11/01/2017","10/31/2019",40.76377888,-73.97589935,"(40.76377888, -73.97589935)"
"369",1026511,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","787 EIGHTH AVE CORP","AQUA GRILL","787 8TH AVENUE","","NEW YORK","NY","10019",877000,"","08/01/2017","07/31/2019",40.76098265,-73.98714205,"(40.76098265, -73.98714205)"
"370",1026525,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DEL FRISCOS OF NEW YORK LLC","DEL FRISCOS DOUBLE EAGLE STEAK HOUSE","1221 AVE OF THE AMERICAS","","NEW YORK","NY","10020",882897,"08/19/2009","11/01/2017","10/31/2019",40.75890286,-73.98121565,"(40.75890286, -73.98121565)"
"371",1026531,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","NO 604 FIFTH AVENUE REST INC","T G I FRIDAYS","604 5TH AVENUE","","NEW YORK","NY","10020",867591,"","12/01/2016","11/30/2018",40.75762058,-73.9779386,"(40.75762058, -73.9779386)"
"372",1026544,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","RADIO CITY PRODUCTIONS LLC","MEZZANINE LEVEL","1260 AVENUE OF THE AMERICAS","","NEW YORK","NY","10020",873478,"04/07/1997","04/01/2017","03/31/2019",40.75990347,-73.98030331,"(40.75990347, -73.98030331)"
"373",1026548,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","RAROC LLC","ROCK CENTER RINK BAR & GARDEN","10 WEST 50TH STREET","","NEW YORK","NY","10020",878659,"03/06/2003","10/01/2017","09/30/2019",40.75869512,-73.97728314,"(40.75869512, -73.97728314)"
"374",1026551,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SUSHIDEN AMERICA INC","","1251 AVENUE OF THE AMERICAS","","NEW YORK","NY","10020",870061,"03/05/2003","02/01/2017","01/31/2019",40.75969117,-73.98062472,"(40.75969117, -73.98062472)"
"375",1026553,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MAGNUM WINE GROUP LLC,THE","MORRELL WINE BAR & CAFE","1 ROCKEFELLER PLAZA","","NEW YORK","NY","10020",878276,"10/12/1999","10/01/2017","09/30/2019",40.7578069,-73.97928016,"(40.7578069, -73.97928016)"
"376",1026570,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ARSIM ASSOCIATES INC","LENOX HILL GRILL","1105 1107 LEXINGTON AVENUE","","NEW YORK","NY","10021",881925,"10/22/1990","10/01/2017","09/30/2019",40.77378711,-73.95965101,"(40.77378711, -73.95965101)"
"377",1026581,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BARNEYS INC","FRED'S AT BARNEYS NEW YORK","660 MADISON AVENUE,  9TH FLR","","NEW YORK","NY","10065",878729,"07/02/1993","09/01/2017","08/31/2019",40.76453007,-73.97076548,"(40.76453007, -73.97076548)"
"378",1026609,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CLUB MACANUDO INC","","26 E 63RD STREET","","NEW YORK","NY","10021",872510,"04/17/1996","04/01/2017","03/31/2019",40.76602104,-73.96956419,"(40.76602104, -73.96956419)"
"379",1026624,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DRITON LLC","NINO'S RISTORANTE","1354 1ST AVENUE","","NEW YORK","NY","10021",870032,"02/03/1998","02/01/2017","01/31/2019",40.76824408,-73.95557637,"(40.76824408, -73.95557637)"
"380",1026629,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","EBAR TENANT CORP","ELI'S TABLE","1411 3RD AVE","","NEW YORK","NY","10021",868430,"12/15/1998","12/01/2016","11/30/2018",40.77524457,-73.95654804,"(40.77524457, -73.95654804)"
"381",1026630,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ENTERPRISE RESTAURANT LLC","AMARANTH","21 E 62ND STREET","","NEW YORK","NY","10065",872821,"03/01/1999","03/16/2017","02/28/2019",40.76557977,-73.97017967,"(40.76557977, -73.97017967)"
"382",1026646,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","G H M RESTAURANT INC","O'FLANIGAN'S","1215 1ST AVENUE","","NEW YORK","NY","10065",865525,"09/01/1993","09/01/2016","08/31/2018",40.76379191,-73.95899555,"(40.76379191, -73.95899555)"
"383",1026649,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GOTHAM YARD CORP","SESSION 73","1359 1ST AVE","","NEW YORK","NY","10021",883033,"","11/01/2017","10/31/2019",40.76847617,-73.95556973,"(40.76847617, -73.95556973)"
"384",1026652,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GRACIE MUSE RESTAURANT CORP","","401 E 80TH STREET","AKA 1550 1ST AVENUE","NEW YORK","NY","10028",872019,"02/24/1981","03/01/2017","02/28/2019",40.77297845,-73.95195718,"(40.77297845, -73.95195718)"
"385",1026681,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LENOX ROOM CORP","T BAR STEAK & LOUNGE","181 E 73RD STREET","AKA 1278 3RD AVE","NEW YORK","NY","10021",871816,"03/31/1995","03/01/2017","02/28/2019",40.77066297,-73.96051272,"(40.77066297, -73.96051272)"
"386",1026684,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LEXINGTON BAR & BOOKS LTD","LEXINGTON BAR & BOOKS","1020 LEXINGTON AVE","","NEW YORK","NY","10021",859846,"06/14/1994","06/01/2016","05/31/2018",40.77104452,-73.96181554,"(40.77104452, -73.96181554)"
"387",1026687,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LIRA OF NEW YORK INC","LUKE'S BAR & GRILL","1394 3RD AVENUE","","NEW YORK","NY","10075",880839,"05/15/2012","02/01/2018","01/31/2020",0,0,"(0.0, 0.0)"
